cnae_nota,id_cidade_empresa,regime_tributacao_empresa,id_servico_prestado_nota,quantidade_empresas,quantidade_notas,total_empresas_grupo,total_notas_grupo
3313901,9189,SIMPLES_NACIONAL,783d0da4-9017-4c09-bd5d-3d5e5ac88bff,1,2,4,182
3313901,9189,SIMPLES_NACIONAL,e62c18f5-095d-4a60-b95c-0b9f4148fc5b,1,58,4,182
3313901,9355,SIMPLES_NACIONAL,eda80016-41fa-40fb-b6e0-3326888726df,1,184,1,184
3313901,9551,SIMPLES_NACIONAL,2d15d60c-dc6e-4a00-80dd-1b4ec5ddeb8b,1,7,4,1290
3313901,9551,SIMPLES_NACIONAL,53d14608-d71e-4cc0-adc2-7e4f8d83257e,1,1280,4,1290
3313901,9551,SIMPLES_NACIONAL,9c6deefc-4c71-466a-a9c2-e9c70e231594,1,2,4,1290
3313901,9551,SIMPLES_NACIONAL,e6f3747c-70b4-4aa8-a7af-3d852141583e,1,1,4,1290
3313901,9636,NORMAL,469747e1-f8ae-441a-b678-8a48372fb3fd,1,141,1,141
3313901,9668,SIMPLES_NACIONAL,2c972163-cea2-40f9-803b-bcde772bad11,1,9,9,1373
3313901,9668,SIMPLES_NACIONAL,43a26129-3864-44fe-ad33-18645c6d3c79,4,735,9,1373
3313901,9668,SIMPLES_NACIONAL,5890e3f9-75ff-4aa3-8d69-65243b77bf85,1,625,9,1373
3313901,9668,SIMPLES_NACIONAL,a26724c2-5d09-4785-9bf3-454ba20374d9,1,1,9,1373
3313901,9668,SIMPLES_NACIONAL,a50e76e1-dff4-499b-b8f3-e6d12fa32e49,1,2,9,1373
3313901,9668,SIMPLES_NACIONAL,f3cdba77-c9fa-47a5-8315-1dacf2d3b07d,1,1,9,1373
3313901,9788,SIMPLES_NACIONAL,8cebd911-216a-4bf3-9c59-45d16b521909,1,168,1,168
3313902,5964,NORMAL,e798a537-b3bf-4f04-89de-7435b7522394,1,18,1,18
3313902,9261,SIMPLES_NACIONAL,ba5126df-ec77-4258-9ded-e4f4ba618b68,1,4,1,4
3313902,9668,SIMPLES_NACIONAL,e1dce8ac-e8cc-463b-bb37-5a25fe1d0f23,1,52,1,52
3313999,109,SIMPLES_NACIONAL,ab940fa6-c5d1-44e3-8b68-e7116c8be876,1,81,1,81
3313999,1147,SIMPLES_NACIONAL,8fd44fd8-d335-4fe1-873c-fcc202f3c8d2,1,324,1,324
3313999,1150,SIMPLES_NACIONAL,13901c6e-4eed-4ea2-a656-06e4506d6d56,1,2,8,993
3313999,1150,SIMPLES_NACIONAL,2e2f1997-9482-41a0-b832-5f9c4885226d,2,505,8,993
3313999,1150,SIMPLES_NACIONAL,4daf02d5-f8aa-43c9-82d6-96ca4bee9ad1,1,6,8,993
3313999,1150,SIMPLES_NACIONAL,7f62cd61-1bea-48de-885e-250c4cbaa5ac,1,46,8,993
3313999,1150,SIMPLES_NACIONAL,849609a4-53c8-4f62-928e-d6e5119d8372,1,235,8,993
3313999,1150,SIMPLES_NACIONAL,d92991b6-bd7e-4e88-8b87-ff5bd656e6b2,2,199,8,993
3313999,1778,SIMPLES_NACIONAL,13597a54-d6fb-4c4b-b58c-2af19e278b81,1,16,2,17
3313999,1778,SIMPLES_NACIONAL,a5d733b9-7bae-4835-93d1-0da67f67e89e,1,1,2,17
3313999,2475,SIMPLES_NACIONAL,2d45c582-34b2-4ecd-9ac5-7e5ac0efbacf,1,314,1,314
3313999,2587,SIMPLES_NACIONAL,0b7a32a8-3bc7-4039-8a2e-750f779ded13,1,141,2,300
3313999,2587,SIMPLES_NACIONAL,f1ee6ee9-eaf3-4562-9e5b-fec26832f0b7,1,159,2,300
3313999,2762,SIMPLES_NACIONAL,7fd31f16-d3da-45f0-b41c-9e0d22ce0f3c,1,28,1,28
3313999,2980,SIMPLES_NACIONAL,b0bc129b-7eb4-49ae-8a74-3e740dd70be5,1,364,1,364
3313999,4113,NORMAL,144f8a9e-7672-40ae-8d05-9d8a0aa68d86,1,1,2,3
3313999,4113,NORMAL,8571fc33-6c6e-4582-8857-5c2581a3fabd,1,2,2,3
3313999,4316,SIMPLES_NACIONAL,716abff7-bf17-4be3-b142-0cd300251197,1,70,1,70
3313999,4343,SIMPLES_NACIONAL,6355d496-a8e1-4376-b7bc-ead465946ca2,2,71,2,71
3313999,4462,SIMPLES_NACIONAL,7370f1c8-6f96-4b7c-a104-d0e214684182,1,6,1,6
3313999,5406,SIMPLES_NACIONAL,3a66567d-cf0b-4d8c-9d7b-9d31b73fcdb3,1,3,3,18
3313999,5406,SIMPLES_NACIONAL,a1e0d455-7d6b-432d-b783-5ee04649ad25,2,15,3,18
3313999,5964,SIMPLES_NACIONAL,48d680a7-70fe-4209-874a-882ad0a74b5f,1,100,1,100
3313999,6015,SIMPLES_NACIONAL,546418c0-1d80-4d1a-9f9e-ebd8cb921094,1,33,3,67
3313999,6015,SIMPLES_NACIONAL,ca6c8561-7a12-4279-aaaf-fc7ebf24fcde,1,21,3,67
3313999,6015,SIMPLES_NACIONAL,e8a8b55c-72ed-423a-89d2-a17229a856df,1,13,3,67
3313999,6427,SIMPLES_NACIONAL,5fb4d12b-2ffc-4ee9-9095-93db33f110bc,1,95,1,95
3313999,7043,NORMAL,d59818eb-93de-4b50-83b8-ad97640470bb,1,110,1,110
3313999,7043,SIMPLES_NACIONAL,312fc954-8a34-4ce8-a1ad-c6aef986c292,1,92,2,211
3313999,7043,SIMPLES_NACIONAL,e2402b93-062e-41ce-9f9f-18ea7a83cae5,1,119,2,211
3313999,7221,SIMPLES_NACIONAL,3958582a-3f8c-45cf-bedd-120db55c4b40,1,5,3,28
3313999,7221,SIMPLES_NACIONAL,3a05370f-536d-46f5-b339-2505930d9ab7,1,18,3,28
3313999,7221,SIMPLES_NACIONAL,8328223a-1dce-49b0-a987-9ce2ff0bc5bd,1,5,3,28
3313999,7517,SIMPLES_NACIONAL,239d0cca-e789-412f-9275-a1f712cb1243,1,33,1,33
3313999,7525,SIMPLES_NACIONAL,4a4f471f-b62a-4c26-81e7-8d92358d0cd5,1,3,1,3
3313999,7750,SIMPLES_NACIONAL,2c15c1c3-cae8-4fbf-b48e-868c68e63e4e,1,2,1,2
3313999,8146,SIMPLES_NACIONAL,502fc99c-0aa0-41cb-a33a-90ced196f773,1,1,2,58
3313999,8146,SIMPLES_NACIONAL,88bfcb44-df31-4a78-b2cc-7ec78a4b466c,1,57,2,58
3313999,8343,SIMPLES_NACIONAL,63f44da3-39b7-44a5-822f-2c06c62c0122,1,1,2,2
3313999,8343,SIMPLES_NACIONAL,782c7270-d6dd-4384-a2cd-2f1cc9f88811,1,1,2,2
3313999,8404,SIMPLES_NACIONAL,154f6d67-061a-4bdd-a9ee-55a8b02f1c69,1,2,1,2
3313999,8521,SIMPLES_NACIONAL,2baf1785-32f4-4a2e-b045-47deeae0f7fd,1,7,2,76
3313999,8521,SIMPLES_NACIONAL,3300f5b2-80fa-4790-b730-b86dd59e1e30,1,69,2,76
3313999,8661,SIMPLES_NACIONAL,b20dd777-adfc-4a0b-8f62-99d07b1b2b98,1,14,1,14
3313999,8883,SIMPLES_NACIONAL,c58a5d42-e7a3-4dac-b18e-6f6fd120be58,2,22,2,22
3313999,8946,SIMPLES_NACIONAL,415ece56-335c-445b-9fc2-8b6bd6f9fbf3,1,35,1,35
3313999,8961,SIMPLES_NACIONAL,5b569b8d-b107-4dc4-930e-56d858632b82,1,55,2,61
3313999,8961,SIMPLES_NACIONAL,c6120c58-4df6-4c7d-bdef-e2564c237aaa,1,6,2,61
3313999,9042,SIMPLES_NACIONAL,768ebbf6-9919-4281-a57e-04f2377fe02f,1,8,6,847
3313999,9042,SIMPLES_NACIONAL,acbe29d2-c931-465c-9fd4-f528e4bf86f0,1,1,6,847
3313999,9042,SIMPLES_NACIONAL,cfe373d3-5652-4d2f-8968-2b3d066ec879,2,680,6,847
3313999,9042,SIMPLES_NACIONAL,ff9a7ffe-7ff3-4d74-8f5e-5dd868feb1ee,2,158,6,847
3313999,9130,SIMPLES_NACIONAL,b460d6d1-b094-490f-895e-02a6681ecbba,2,100,2,100
3313999,9189,SIMPLES_NACIONAL,e62c18f5-095d-4a60-b95c-0b9f4148fc5b,1,3,1,3
3313999,9216,NORMAL,788d6bdf-8f0f-456e-b23e-67c11524f918,1,39,1,39
3313999,9295,SIMPLES_NACIONAL,2951e187-abbe-4ef3-bf18-a5a93e0e0ad7,1,1,6,12
3313999,9295,SIMPLES_NACIONAL,29d39c7c-675a-4e2e-832b-56e48d146d58,1,5,6,12
3313999,9295,SIMPLES_NACIONAL,524ff3e4-df15-4bb3-8818-19aae33a657b,1,1,6,12
3313999,9295,SIMPLES_NACIONAL,867f7c33-8c64-4019-965b-27d99d007400,1,2,6,12
3313999,9295,SIMPLES_NACIONAL,c610f47c-621d-4fcd-889a-a20b85f8f376,1,2,6,12
3313999,9295,SIMPLES_NACIONAL,cd14c52d-290b-4936-8deb-b57938439e32,1,1,6,12
3313999,9622,SIMPLES_NACIONAL,0d25996e-92e5-4cf5-869b-16ced93d3218,1,23,1,23
3313999,9642,SIMPLES_NACIONAL,57ace201-9b71-481e-a3a8-95adbe870e52,1,143,2,170
3313999,9642,SIMPLES_NACIONAL,9b62987e-f6fd-48c5-b8e5-9b6155d72dd3,1,27,2,170
3313999,9668,NORMAL,1728e4d4-df98-40a5-ab10-fbef8cc7a570,1,7,5,53
3313999,9668,NORMAL,43a26129-3864-44fe-ad33-18645c6d3c79,2,16,5,53
3313999,9668,NORMAL,700436a7-aa00-434c-8c6b-3cd047ce7834,1,16,5,53
3313999,9668,NORMAL,b001dd85-ec00-437c-94c1-b4dee4d776e5,1,14,5,53
3313999,9668,SIMPLES_NACIONAL,,1,3,9,311
3313999,9668,SIMPLES_NACIONAL,43a26129-3864-44fe-ad33-18645c6d3c79,4,169,9,311
3313999,9668,SIMPLES_NACIONAL,5890e3f9-75ff-4aa3-8d69-65243b77bf85,1,1,9,311
3313999,9668,SIMPLES_NACIONAL,b8466708-996b-4c0d-9d32-195f0c8752f6,1,27,9,311
3313999,9668,SIMPLES_NACIONAL,f3cdba77-c9fa-47a5-8315-1dacf2d3b07d,1,105,9,311
3313999,9668,SIMPLES_NACIONAL,fa608f25-83ed-4524-9cc7-442035b2616a,1,6,9,311
3314701,988,SIMPLES_NACIONAL,1a4724e8-b6de-4769-9e5f-c23c9bdd036a,1,8,4,35
3314701,988,SIMPLES_NACIONAL,a2091231-9e71-4689-86ea-d8a650f7d9b2,2,26,4,35
3314701,988,SIMPLES_NACIONAL,a9166dfc-39f8-4912-81d8-eedd0fa84aaa,1,1,4,35
3314701,3392,SIMPLES_NACIONAL,6ab8b64a-255f-4053-b574-0f2ef0c5cb16,1,23,1,23
3314701,7043,NORMAL,312fc954-8a34-4ce8-a1ad-c6aef986c292,1,50,1,50
3314701,8864,SIMPLES_NACIONAL,d3fcb778-f993-4e55-b4df-b073f931efd4,1,10,1,10
3314702,789,SIMPLES_NACIONAL,eeb656c2-61d2-42a8-b2a0-26f1fbf48107,1,3,1,3
3314702,1150,SIMPLES_NACIONAL,7f62cd61-1bea-48de-885e-250c4cbaa5ac,1,3,3,17
3314702,1150,SIMPLES_NACIONAL,88607038-ab62-41c0-8309-ffaf67314777,1,1,3,17
3314702,1150,SIMPLES_NACIONAL,fcbb6fc8-0513-4b93-8b0a-c9681e93de1e,1,13,3,17
3314702,2752,SIMPLES_NACIONAL,41ceb576-1d60-4a4c-a50f-1097db8b3437,1,15,1,15
3314702,2802,SIMPLES_NACIONAL,da32305f-3fd9-4a93-9bcd-ae97b22db7f4,1,6,1,6
3314702,2980,NORMAL,76f66ab3-5acc-45d9-ad7c-818b3b4d6001,1,67,1,67
3314702,3480,SIMPLES_NACIONAL,8800be3d-c116-4ff9-91b8-b44fef9c0111,1,8,1,8
3314702,4343,NORMAL,23335679-b943-40c8-82ee-3a5e9a25de61,1,66,1,66
3314702,4539,SIMPLES_NACIONAL,b32c34cc-7cae-4e6f-94ab-84703364a029,1,1,1,1
3314702,6127,SIMPLES_NACIONAL,e7601850-3a8e-43d9-a294-63f2d6972138,2,154,2,154
3314702,6308,SIMPLES_NACIONAL,8a2325c7-bf88-4ff1-b34a-0536bcade000,1,23,1,23
3314702,6989,NORMAL,00ce79dc-bf29-49e1-96fe-42a90d5cdc90,1,1,1,1
3314702,8507,SIMPLES_NACIONAL,d9f611fe-18ae-4067-a70c-49729bbb7012,1,1,2,107
3314702,8507,SIMPLES_NACIONAL,f090df97-58f7-4e45-a9a2-b30146a060f7,1,106,2,107
3314702,8521,SIMPLES_NACIONAL,3300f5b2-80fa-4790-b730-b86dd59e1e30,2,150,3,166
3314702,8521,SIMPLES_NACIONAL,5babfa97-36dd-422b-be14-329b19858cea,1,16,3,166
3314702,8700,NORMAL,0bda4298-56da-4125-9a39-2ee1fb774fa9,1,15,1,15
3314702,8922,NORMAL,b7790d56-1b96-4ae7-a7fe-f29919503a19,1,214,1,214
3314702,8946,SIMPLES_NACIONAL,513ee615-e240-4336-a9b9-1cec7df5aa79,1,49,1,49
3314702,8990,SIMPLES_NACIONAL,de5347fc-37b7-4e75-95b6-1a6c9e5e1410,1,21,1,21
3314702,9105,SIMPLES_NACIONAL,0a1ed516-7ace-44cc-a028-e7a0c98ad3d4,1,7,3,156
3314702,9105,SIMPLES_NACIONAL,241bd513-69a4-4de0-9c98-fde3b530e935,1,142,3,156
3314702,9105,SIMPLES_NACIONAL,661349af-5a74-4ce4-9b51-51416a326919,1,7,3,156
3314702,9267,NORMAL,5d5bd97d-9f66-43f4-aee0-ba4e625077c3,1,8,1,8
3314702,9267,SIMPLES_NACIONAL,5d5bd97d-9f66-43f4-aee0-ba4e625077c3,1,112,1,112
3314702,9432,SIMPLES_NACIONAL,,1,361,1,361
3314702,9477,SIMPLES_NACIONAL,0a1ed516-7ace-44cc-a028-e7a0c98ad3d4,1,11,3,50
3314702,9477,SIMPLES_NACIONAL,30468f40-44f5-446a-badd-bc8655f2ac17,1,25,3,50
3314702,9477,SIMPLES_NACIONAL,661349af-5a74-4ce4-9b51-51416a326919,1,14,3,50
3314702,9542,SIMPLES_NACIONAL,abeae73c-ab30-4454-8ada-3b8324334eec,1,41,1,41
3314702,9551,SIMPLES_NACIONAL,2d15d60c-dc6e-4a00-80dd-1b4ec5ddeb8b,1,396,1,396
3314702,9595,SIMPLES_NACIONAL,1c49db46-5085-459a-b8f1-3c43749855c4,1,1,1,1
3314702,9668,NORMAL,2c972163-cea2-40f9-803b-bcde772bad11,1,23,2,46
3314702,9668,NORMAL,43a26129-3864-44fe-ad33-18645c6d3c79,1,23,2,46
3314702,9668,SIMPLES_NACIONAL,43a26129-3864-44fe-ad33-18645c6d3c79,1,77,2,78
3314702,9668,SIMPLES_NACIONAL,700436a7-aa00-434c-8c6b-3cd047ce7834,1,1,2,78
3314702,9773,SIMPLES_NACIONAL,7c826004-1e53-4ae2-8f39-926fd7467114,1,78,1,78
3314702,9899,SIMPLES_NACIONAL,8d4181a5-c905-4178-abdb-fc6561a41340,1,1,1,1
3314703,2980,SIMPLES_NACIONAL,55c51c81-4b68-4902-8931-385a36d2472b,1,1,2,5
3314703,2980,SIMPLES_NACIONAL,c5bad3fd-7d27-4621-9851-1c1bd0fd4c7f,1,4,2,5
3314703,8946,SIMPLES_NACIONAL,b3696087-7d44-49e2-a088-52b0b1ba47ab,1,8,1,8
3314703,8971,SIMPLES_NACIONAL,c2270dbc-3ed2-4261-942c-7a83dd200f19,1,325,1,325
3314703,9105,SIMPLES_NACIONAL,241bd513-69a4-4de0-9c98-fde3b530e935,1,2,1,2
3314703,9295,SIMPLES_NACIONAL,867f7c33-8c64-4019-965b-27d99d007400,1,5,1,5
3314703,9668,SIMPLES_NACIONAL,43a26129-3864-44fe-ad33-18645c6d3c79,2,102,3,103
3314703,9668,SIMPLES_NACIONAL,5890e3f9-75ff-4aa3-8d69-65243b77bf85,1,1,3,103
3314703,9899,SIMPLES_NACIONAL,8d4181a5-c905-4178-abdb-fc6561a41340,1,7,1,7
3314704,4462,SIMPLES_NACIONAL,7370f1c8-6f96-4b7c-a104-d0e214684182,1,10,1,10
3314704,6127,SIMPLES_NACIONAL,e7601850-3a8e-43d9-a294-63f2d6972138,1,9,1,9
3314704,7043,SIMPLES_NACIONAL,4597af59-a4d0-44cc-97ff-26fb93642446,2,20,4,29
3314704,7043,SIMPLES_NACIONAL,9e9196aa-d1fc-489c-b868-b51ed6f9a83b,1,1,4,29
3314704,7043,SIMPLES_NACIONAL,b5f95403-db07-4b9f-b175-cd254396a9e9,1,8,4,29
3314704,7918,NORMAL,ec1f6325-2925-45d9-aba6-914d923d7e9d,1,5,1,5
3314704,8441,SIMPLES_NACIONAL,93a33d0f-afea-48d3-a53b-14109482401c,1,104,1,104
3314704,8907,NORMAL,1d0a3b08-6986-44b9-96ff-ea5a93c83bb8,1,29,1,29
3314704,8946,SIMPLES_NACIONAL,7547dabd-f386-4327-b956-e29a5342a8f6,1,106,1,106
3314704,8971,SIMPLES_NACIONAL,c2270dbc-3ed2-4261-942c-7a83dd200f19,1,2,1,2
3314704,9020,SIMPLES_NACIONAL,4d41ae31-8c27-487c-99da-f17ad9b46e7f,1,44,1,44
3314704,9094,SIMPLES_NACIONAL,6a2fbad9-34b8-4a67-bce2-5ea0af3419d9,1,83,1,83
3314704,9120,SIMPLES_NACIONAL,7a22bae4-8b1e-435c-b91e-607840546a3d,1,7,1,7
3314704,9189,SIMPLES_NACIONAL,e62c18f5-095d-4a60-b95c-0b9f4148fc5b,1,92,1,92
3314704,9696,SIMPLES_NACIONAL,6c7f89e1-ede1-4cbd-9c3e-fbd333da03a0,1,26,4,86
3314704,9696,SIMPLES_NACIONAL,be703950-2173-44a9-b1d0-a16335356111,1,1,4,86
3314704,9696,SIMPLES_NACIONAL,c6dfdb9b-b191-4f70-af94-ebc71899c793,1,46,4,86
3314704,9696,SIMPLES_NACIONAL,d3a81687-30e1-4e3c-8ae3-0fc2ac9a707c,1,13,4,86
3314704,9899,SIMPLES_NACIONAL,8d4181a5-c905-4178-abdb-fc6561a41340,1,2,1,2
3314705,1879,SIMPLES_NACIONAL,ef96331c-11f3-48a7-b7ae-b467c13c3c46,1,6,1,6
3314705,4462,SIMPLES_NACIONAL,7370f1c8-6f96-4b7c-a104-d0e214684182,1,1,1,1
3314705,6015,SIMPLES_NACIONAL,4427969c-9867-484e-a9dc-cf2de900c04d,1,28,2,33
3314705,6015,SIMPLES_NACIONAL,78d085cf-4b48-4666-8408-1e384afc8dbd,1,5,2,33
3314705,8883,SIMPLES_NACIONAL,e6390672-e7f4-4daa-b8a2-26c9cc990f9e,1,62,1,62
3314705,9094,SIMPLES_NACIONAL,6a2fbad9-34b8-4a67-bce2-5ea0af3419d9,1,1,2,8
3314705,9094,SIMPLES_NACIONAL,b6aff77d-3077-44ef-a78b-d853c4eddff7,1,7,2,8
3314705,9183,NORMAL,c24e7a3e-9d56-40f4-8712-29b37b2c6b65,1,1,2,2
3314705,9183,NORMAL,cd4a8920-513c-4860-8713-cbc898d74a20,1,1,2,2
3314706,1778,SIMPLES_NACIONAL,13597a54-d6fb-4c4b-b58c-2af19e278b81,1,16,3,31
3314706,1778,SIMPLES_NACIONAL,a5d733b9-7bae-4835-93d1-0da67f67e89e,1,9,3,31
3314706,1778,SIMPLES_NACIONAL,ab31a663-e697-400d-ac58-6b54efe3289e,1,6,3,31
3314706,2980,SIMPLES_NACIONAL,2053655a-f307-4564-883d-cf4bcc47cbbb,1,12,2,243
3314706,2980,SIMPLES_NACIONAL,97959387-79d4-4b8c-ac33-21342c5df372,1,231,2,243
3314706,4493,SIMPLES_NACIONAL,7134538d-3ed1-4885-bd3b-e2ecf986ff3b,1,31,1,31
3314706,6135,SIMPLES_NACIONAL,c9349478-6081-4174-bdc1-04122052b00a,1,18,1,18
3314706,7389,NORMAL,64cad8ef-3d2b-4741-9a4e-3d9a283c49be,1,77,1,77
3314706,7893,SIMPLES_NACIONAL,a96d9efa-70e8-44cc-b199-b44df6106e3f,1,84,1,84
3314706,8214,SIMPLES_NACIONAL,d07d6a83-3b19-46ea-9e0c-81503e5f3780,1,1,1,1
3314706,8521,SIMPLES_NACIONAL,,1,9,2,85
3314706,8521,SIMPLES_NACIONAL,3300f5b2-80fa-4790-b730-b86dd59e1e30,1,76,2,85
3314706,8740,SIMPLES_NACIONAL,80c5fdcb-6433-466d-9768-6076a83ffccf,1,14,3,18
3314706,8740,SIMPLES_NACIONAL,ea51f9db-94eb-4bc9-abd8-4820537833ce,1,1,3,18
3314706,8740,SIMPLES_NACIONAL,f215c7bc-9a9a-4c84-83c4-529ac7479981,1,3,3,18
3314706,9130,SIMPLES_NACIONAL,335d6733-926e-4f3a-a315-114f54645c49,1,4,1,4
3314706,9183,SIMPLES_NACIONAL,,1,4,2,72
3314706,9183,SIMPLES_NACIONAL,c24e7a3e-9d56-40f4-8712-29b37b2c6b65,1,68,2,72
3314706,9267,SIMPLES_NACIONAL_EXCESSO_RECEITA_BRUTA,c8c1b527-73d8-4a1c-8788-8a12115af9b0,1,56,1,56
3314706,9551,SIMPLES_NACIONAL,2bff4371-7ece-48fb-9426-30f569513bf8,1,37,1,37
3314707,330,SIMPLES_NACIONAL,7407abab-9c7a-414d-a733-546d4b0b15e6,1,32,1,32
3314707,1778,NORMAL,13597a54-d6fb-4c4b-b58c-2af19e278b81,1,56,1,56
3314707,1778,SIMPLES_NACIONAL,13597a54-d6fb-4c4b-b58c-2af19e278b81,1,109,2,110
3314707,1778,SIMPLES_NACIONAL,a5d733b9-7bae-4835-93d1-0da67f67e89e,1,1,2,110
3314707,1844,SIMPLES_NACIONAL,2868696d-8df7-469e-a615-3d067a76d123,1,1,1,1
3314707,1879,SIMPLES_NACIONAL,ef96331c-11f3-48a7-b7ae-b467c13c3c46,1,13,2,155
3314707,1879,SIMPLES_NACIONAL,ff2348db-af37-4c58-bf63-b200661d7065,1,142,2,155
3314707,2743,SIMPLES_NACIONAL,874222ec-a696-4059-bee6-db41f70b964a,1,25,1,25
3314707,5302,NORMAL,4e2c32df-6168-431b-9ce1-fd93f4ca2417,1,36,1,36
3314707,5302,SIMPLES_NACIONAL,3300f5b2-80fa-4790-b730-b86dd59e1e30,1,49,2,67
3314707,5302,SIMPLES_NACIONAL,87329e9c-1377-4fb2-af3d-5a63c9fadedb,1,18,2,67
3314707,5384,SIMPLES_NACIONAL,26788da6-5313-4472-992e-5420001b8035,1,2,5,723
3314707,5384,SIMPLES_NACIONAL,2fd503e7-756f-490c-bf63-4f7c4233fc34,2,715,5,723
3314707,5384,SIMPLES_NACIONAL,4b238dc2-be64-4823-a76c-75347ff6c732,2,6,5,723
3314707,6015,NORMAL,39486ed4-96ad-46cd-bbb8-de0daf962be6,1,21,2,22
3314707,6015,NORMAL,e2dda695-da39-4457-9f39-644abdef4937,1,1,2,22
3314707,6015,SIMPLES_NACIONAL,0fbeda4f-b30a-4e34-8534-250f869185a1,1,75,4,79
3314707,6015,SIMPLES_NACIONAL,3161615e-9c06-455f-8644-c9efc96a9ac9,1,2,4,79
3314707,6015,SIMPLES_NACIONAL,38851fbd-ce92-463a-8bd7-fe49138f14f9,1,1,4,79
3314707,6015,SIMPLES_NACIONAL,a589cb47-33c1-49a1-abe1-9dc72f081ede,1,1,4,79
3314707,6308,SIMPLES_NACIONAL,a0c74e37-a28b-42e1-b323-389c3b27f770,1,8,1,8
3314707,6445,SIMPLES_NACIONAL,38851fbd-ce92-463a-8bd7-fe49138f14f9,2,196,5,229
3314707,6445,SIMPLES_NACIONAL,3b8ca422-a4ab-4bb8-8c1b-81000e4080a5,1,1,5,229
3314707,6445,SIMPLES_NACIONAL,6f9de2a7-c382-4a7d-b16e-0ebfda219f13,1,25,5,229
3314707,6445,SIMPLES_NACIONAL,8234bd71-f3e6-4431-be93-3c6bf594fa60,1,7,5,229
3314707,6728,NORMAL,d5b968bd-0c79-4789-87f2-449d2c3ef221,1,66,1,66
3314707,6880,SIMPLES_NACIONAL,2393b18c-d992-4a59-9c33-c35c42c6bcc1,1,285,2,302
3314707,6880,SIMPLES_NACIONAL,75498a49-3814-4974-abfd-62d685faf745,1,17,2,302
3314707,7043,NORMAL,1d85058c-b1e1-4c05-863c-d4956bca5742,1,8,3,57
3314707,7043,NORMAL,312fc954-8a34-4ce8-a1ad-c6aef986c292,1,45,3,57
3314707,7043,NORMAL,febe9aa7-db11-4697-a18b-f82e729ff980,1,4,3,57
3314707,7043,SIMPLES_NACIONAL,312fc954-8a34-4ce8-a1ad-c6aef986c292,3,155,10,311
3314707,7043,SIMPLES_NACIONAL,4597af59-a4d0-44cc-97ff-26fb93642446,1,7,10,311
3314707,7043,SIMPLES_NACIONAL,a1990849-e628-4bf4-b9e9-da98bd646b4c,1,24,10,311
3314707,7043,SIMPLES_NACIONAL,d03e2ba6-fc41-4dfb-9f35-5eaaba99d4a0,1,1,10,311
3314707,7043,SIMPLES_NACIONAL,d3576b90-3567-4c1e-b290-97cf554b1acc,1,9,10,311
3314707,7043,SIMPLES_NACIONAL,eb6e6226-f923-4683-bf87-98f4f0094ea4,1,105,10,311
3314707,7043,SIMPLES_NACIONAL,f40d3a3a-4adf-4dca-b376-3e325865dea8,1,5,10,311
3314707,7043,SIMPLES_NACIONAL,fb79e0d7-0a81-411b-8289-e5127fa10b31,1,5,10,311
3314707,7221,SIMPLES_NACIONAL,20b3a9b5-3c86-4b90-8711-714c9831d3b7,2,316,5,328
3314707,7221,SIMPLES_NACIONAL,8328223a-1dce-49b0-a987-9ce2ff0bc5bd,3,12,5,328
3314707,7310,NORMAL,65524e86-5422-4584-a11d-c7019e64d65a,1,204,4,209
3314707,7310,NORMAL,955085f6-7deb-478a-9299-8dde1ada5623,1,2,4,209
3314707,7310,NORMAL,a9460b5e-e16b-4928-91be-3a76932ac0e0,1,2,4,209
3314707,7310,NORMAL,c84bed06-23a4-4a95-ba3f-2ea81bfb451f,1,1,4,209
3314707,7375,SIMPLES_NACIONAL,04457c04-2496-4c9f-a4aa-885f833c3e76,1,1,4,89
3314707,7375,SIMPLES_NACIONAL,55bd17e9-b460-4600-949a-88dd5df13adb,1,2,4,89
3314707,7375,SIMPLES_NACIONAL,737b1d29-f4f4-4472-b1cc-f60a7e730328,1,1,4,89
3314707,7375,SIMPLES_NACIONAL,c66a4d62-7de4-4317-8a93-8d5d8ca0613a,1,85,4,89
3314707,7533,SIMPLES_NACIONAL,f1b261ba-0d0a-4f09-93ab-2f9581738e6f,1,50,1,50
3314707,8357,SIMPLES_NACIONAL,0878ae55-45b5-4615-8165-a0a050460cc3,1,50,2,201
3314707,8357,SIMPLES_NACIONAL,f090df97-58f7-4e45-a9a2-b30146a060f7,1,151,2,201
3314707,8387,SIMPLES_NACIONAL,fc7f5283-875b-478e-acd6-5508d937c000,1,1,1,1
3314707,8390,SIMPLES_NACIONAL,d280c20b-2e01-4bdb-80d2-9dc6e141814f,1,245,1,245
3314707,8441,SIMPLES_NACIONAL,,1,1,2,85
3314707,8441,SIMPLES_NACIONAL,93a33d0f-afea-48d3-a53b-14109482401c,1,84,2,85
3314707,8468,SIMPLES_NACIONAL,99918cdf-619f-4c34-95ee-74cb7b83971b,1,10,1,10
3314707,8514,SIMPLES_NACIONAL,8c258d22-e159-4377-a7cc-2e98da1e0afb,1,40,1,40
3314707,9042,SIMPLES_NACIONAL,9883099b-09de-4c57-958e-27a1f08c1128,1,8,1,8
3314707,9130,SIMPLES_NACIONAL,552e53b5-53fc-44c2-a3b1-ae02447f06d0,1,78,1,78
3314707,9183,SIMPLES_NACIONAL,26a034bb-4352-4c9b-943c-b86d066fb2cd,1,65,1,65
3314707,9295,NORMAL,4b099a93-c351-43d9-add3-0dbbdccb6344,1,306,1,306
